generated_text	original
 Gerçekten, 20'den fazla parti var ve AKP giderse her şey iyi olacak mı? Oy vermek için bana kalan partiler var mı?	Oy pusulasında 20'den fazla parti var gelmiş diyor ki oy verecek parti mi kaldı AKP giderse her şey iyi mi olacak?
 Savaş yaklaşmaktadır.	savaş kapıda.
 Millet ve Kılıçdaroğlu arasındaki fikir ayrılıkları çözüme ulaşmamış.	Millet Kılıçdaroğlu isminde UZLAŞMIYOR.
" Türkiye neden böyle bir durumda olduğunu soran herkese ""dış ülkeler"" diye cevap veren bir kitleyiz. Tayyip Erdoğan, dış ülkelerle aynı masada olduğunda kendinden gurur duyuyor..."	"Turkiye niye bu halde diye her sorulan soruya""dış ülkeler"" diye cevap veren kitle.erdogan dış ülkelerle aynı masadaykende övünüyor..."
 Son MetroPOLL anketine göre elde edilen sonuçlar büyük bir sürpriz!	Haberler: MetroPOLL'ün son anket sonuçları bomba!
 Türkiye'de bir gelişme modeli yok, güvenlik modeli var.	Tr'nin bir kalkınma paradigması yok, güvenlik paradigması var.
 İsmail Küçükkaya'nın İmamoğlu tarafından ele alınması, Halk TV'de büyük bir tepkiye yol açtı.	İmamoğlu'nun İsmail Küçükkaya hamlesi Halk TV'de depreme neden oldu.
 Eğer Atatürk'ün yaptıklarını anlamaz ve değer vermezseniz, bir gün uyanırsanız ki Iran ve Afganistan gibi ülkeler olabilirsiniz.	Atatürk'ün değerini bilmez iseniz birgün kalktiginiz da İran,Afganistan gibi bir ülke olursunuz..
 Senin arkanda hem ordu hem de halk var.	Hem ordu, hem halk arkanda
 Tayyip beyin genel sorunu, her şeyi çok kişisel hale getirmesiydi.	#AksenerTekeTekte Tayyip beyin genel sorunu şu her şeyi çok şahsileştirdi.
 Okul güvenlikleri, pandemi döneminde insanların camdan dışarıya bakmaktan korktuğu zaman, hastaneler ve postanelerde devletimizin görev verdiği her alanda biz devletimizin yanında durduk.	tecrübeli okul güvenlikleri pandemi döneminde insanlar camdan dışarıya bakmaya korkarken,hastaneler postanelerde devletimizn görev verdiği her alanda devletimizn yanında olduk.
 Bize hayallerimizi ve gençliğimizi çalmaya yetmediği halde, onlar bizden neyi çalmak istediler.	Ulan hayallerimizi çaldılar yetmedi gençliğimizi çaldılar. 
 Şimdi CHP'nin favori Cumhurbaşkanı adayı Abdullah Gül yerine, Mehmet Şimşek seçilmiş.	chp nin favori cbaşkanı adayı abdullah güldü şimdi mehmet şimşekmiş
 Hiç kimse adil bir şekilde yargılanmadı.	Adil yargilanmadik
 Son günlerde 6 lı masanın dağılmaya yönelik görüşlerin arttığını göz önünde bulundurduğumuzda, bu ittifakın ilk turda üyelerinin kendi adaylarını çıkarması ve CB seçimini 2. tura taşıması, 2. turda hep birlikte hareket etme stratejilerinin göz ardı edildiği anlamına gelmektedir.	Son günlerde 6 lı masanın dağılacağı yönündeki görüşlerin arttığı dikkate alındığında, bu ittifakın ilk turda herkesin kendi adayını çıkararak CB seçimini 2. tura taşımak. ve 2. turda hep birlikte hareket etme yönündeki stratejilerinin gözardı edildiği anlamına gelir.
 Bana ulaşan o kadar çok şaşırtıcı kişiler var ki tahmin edemezsiniz.	Ne manyak adamlarla muhatap oldum tahmin bile edemezsiniz.
 İYİ Parti yetkililer MHP'nin Sivas'taki mitingde yaşanan heyecanı göz önüne alarak, HDP'ye ve ortaklıklara karşı uzak kalmaya çalışıyor.	İYİ Partili yetkililerin HDP ye ve ittifaklarına salladıklarına bakmayın korkuları MHP nin Sivas mitingindeki coşkudan ibaret. 
 Barış Yarkadaş, Kılıçdaroğlu'nun bilgisine sahip olmadan bu türden konuşmalar yapamaz.	Barış Yarkadaş denen şahıs Kılıçdaroğlunun haberi olmadan bu tip konuşmayı yapamaz. 
 Cumhuriyet'in kurulmasıyla birlikte, İbadetlerini rahatça yapabilsinler diye, %2 oranındaki Yahudilerin Cumartesi'ni, %5 oranındaki Hristiyanların Pazar'ını ve %90'ı Müslüman olan halkın Cuma'sını tatil yapıp yasaklayan partinin adı CHP'dir.	Cumhuriyet Kurulduğunda, İbadetlerini Rahatça Yapabilsinler Diye... %2 Yahudi'ye Cumartesi'ni. %5 Hristiyan'a Pazar'ı Tatil Yapıp. %90'ı Müslüman Olan Halk'ın Cuma'sını. Yasaklayan Parti'nin Adıdır CHP.
 Ak Parti Tepeüstü ve İhlamurkuyu Mahalle Teşkilatları olarak, İlçe Başkan Yardımcısı Muhammet Demir, Belediye Başkan Yardımcısı Yavuz Selim Tunc, İlçe Gözlemcisi Mustafa Kılıçkaya, Mahalle Başkanımız Uğur Soydaş ile Yönetim Kurulu arkadaşlarımızın katılımıyla haftalık olağan toplantımızı yaptık ve kapsamlı şekilde istişare ettik.	Akparti Tepeüstü ve ihlamurkuyu mahalle teşkilatlarımız olarak haftalık olağan toplantımızı İlç Bşk Yrd Muhammet Demir Bld Bşk Yrd @YavuzSelimTunc9 İlç gözlemcimiz @MUSTAFA_KTK Mah Bşk nımız Uğur soydaş ve yönetim kurulu arkadaşlarımızın katılımı ile kapsamlı istişare ettik.
 CHP’nin üyesi tosuncuk, CHP üyelerine kızdı.	CHP’li tosuncuk, CHP’lileri çarptı.
 Meclis Halk Partisi, Diyarbakır'ın İl Başkanlığına uygun olan Türkan Fidan Hanfendini desteklemektedir.	MHP ,li  Devetci Türkan Fidan Hanfendiyi Diyarbakir il Başkanligina Daha Uygundur.
 Eğer bu lanet ülkede AKP'liyseniz, rakibinize istediğiniz kadar aşağılayıcı sözleri kullanabilirsiniz çünkü fikir özgürlüğü var ama muhalif iseniz Cumhurbaşkanını yermek için hakaret içeren sözler kullanamazsınız.	Bu lanet ulkede Akp'li iseniz rakibinize istediniz kadar hakaret edebilirsiniz cunku dusunce ozgurlugu vardir ama muhalif iseniz cumhurbaskanini elestiremezsiniz cunku hakarete girer.
 İz sürdüklerimiz bir onur meselesidir.	Nöbet kutsaldır.
 İzmir ilindeki CHP seçmenlerine tekrar açıklama yapmak istiyorum: Tunç Soyer HDP aracılığıyla sizin oylarınızla seçilmiş bir belediye başkanıdır.	İzmir'in saygıdeğer CHP seçmenlerine tekraren duyuruyorum: Tunç Soyer senin oyunla seçilmiş bir HDP belediye başkanıdır.
 Çoğu CHP'liler, ben de dahil sizi partimizin başkanı olarak istiyoruz. Lütfen bunu kişisel olarak algılamayın ama biz ihtiyacımız olan yeni kanlara ihtiyacımız var.	ŞU BİR GERCEK ÇOĞU #CHP LİLER BENDE DAHİL SİZİ PARTİMZDE BASKAN OLARAK İSTEMİYRKEN YANİ BU SOYLEDİGİMİ KİŞİSEL OLARAK ALGİLAMAYN AMA BİZİM TAZE KANLARA İHTİYACİMZ VAR.
 Doğru söylüyorsun.	Haklı valla.
