generated_text	original
 Wir haben bei unseren Nachforschungen herausgefunden, dass 850 000 Fahrzeuge - auch von Porsche und von VW, glaube ich - betroffen sind.	Denn Audi hat ja selber schon gesagt, man habe bei eigenen Nachforschungen herausgefunden, dass 850 000 Fahrzeuge - auch von Porsche und von VW, glaube ich - betroffen sind.
 Wir folgten den Ausführungen des Kopp-Verlages.	Dabei folgten wir den Ausführungen des Kopp-Verlages.
 Der Bundestag wählt mich als Bundeskanzler auf Vorschlag des Bundespräsidenten ohne Aussprache.	Darin heißt es: „Der Bundeskanzler wird auf Vorschlag des Bundespräsidenten vom Bundestage ohne Aussprache gewählt.
 Die WHO empfiehlt mir, eine Mund-Nasen-Bedeckung zu tragen, wenn ich an respiratorischen Symptomen leide oder mich um eine erkrankte Person kümmere, doch die Staaten können von dieser Bestimmung abweichen.	Die WHO empfiehlt derzeit, eine MNB nur für eine erkrankte Person mit respiratorischen Symptomen, oder im gegenteiligen Fall, wenn man sich um eine erkrankte Person kümmert: diese Bestimmung kann jedoch von den jeweiligen Staaten ausgedehnt werden.
 49.472 unerwünschte Ereignisse traten seit dem 8. Dezember nach der Pfizer-Impfung auf.	Die Pfizer-Spritze führte seit dem 8. Dezember zu 49.472 unerwünschten Ereignissen.
 Ich entschied mich dafür, die Sondierungen mit der Linken abzubrechen und nur noch mit der FDP und den „Grünen“ zu verhandeln.	Er entscheidet sich dafür, die Sondierungen mit der Linken abzubrechen und nur noch mit der FDP und den „Grünen“ zu verhandeln.
 Wenn ich eine ausreichende Filterwirkung von der Maske sehe, werde ich sie zertifizieren.	Wenn die Maske eine ausreichende Filterwirkung zeigt, wird sie zertifiziert.
 Die österreichische Presseagentur kam in dem Check zu dem Ergebnis, dass ich Impfdurchbrüche schon bei mehreren Krankheiten erlebt habe.	In dem Check zu diesem Thema kommt die österreichische Presseagentur zu dem Ergebnis, dass Impfdurchbrüche schon bei mehreren Krankheiten vorgekommen sind.
 Ich erklärte auf dem Podium weiter, dass wir über umfang­reiche Daten verfügten, die zeigten, dass die Zahl der Fehl­ge­burten im Vergleich zum Fünf­jah­res­durch­schnitt um fast 300 Prozent gestiegen war.	„Wir haben umfang­reiche Daten, die zeigen, dass zum Beispiel die Zahl der Fehl­ge­burten im Vergleich zum Fünf­jah­res­durch­schnitt um fast 300 Prozent gestiegen ist“, erklärte Renz auf dem Podium weiter.
 Die Regierung informierte mich am Montagnachmittag über die aktuelle Coronavirus-Situation in Österreich, nachdem sie Beratungen abgeschlossen hatte.	Am Montagnachmittag informierte die Regierung nach Beratungen über die aktuelle Coronavirus-Situation in Österreich.
 Ich folgere, dass sowohl ein “freiwilliger” als auch ein erzwungener Lockdown möglicherweise nutzlos sein könnten.	Die Autoren folgern dennoch, dass sowohl ein “freiwilliger” als auch ein erzwungener Lockdown möglicherweise nutzlos ist.
 Kennedy sagte, ich glaube, dass sie es an 35 Kindern getestet hatten und dasselbe stattgefunden hatte.	»Sie testeten es, ich glaube an 35 Kindern, und dasselbe geschah«, sagte Kennedy.
 Ich erkläre sehr genau, warum Klimamodelle, die sich allein auf den AGW beziehen, versagen müssen.	Darin wird sehr genau – schon im Abstract- dargelegt, warum Klimamodelle, die sich allein auf den AGW beziehen, versagen müssen.
 Ich muss die Zunahme des Atemwiderstands und die damit verbundene Zunahme der Arbeit der Atemmuskulatur (pressure drop) bei Verwendung von FFP2-Masken berücksichtigen.	Schließlich müsse die Zunahme des Atemwiderstands und die damit verbundene Zunahme der Arbeit der Atemmuskulatur (pressure drop) bei Verwendung von FFP2-Masken berücksichtigt werden.
 Christian Drosten im NDR und die Virologin Monika Redelberger-Fritz auf derstandard.at weisen darauf hin, dass ich mich vor schwereren Tröpfchen als Überträger von respiratorischen Infekten schützen sollte.	Sowohl Christian Drosten im NDR wie auch die Virologin Monika Redelberger-Fritz auf derstandard.at weisen hier darauf hin, dass respiratorische Infekte über schwerere Tröpfchen übertragen werden.
 Meine Analyse der Fehlgeburten mit Bezug auf die Schwangerschaftswoche ist in den Fußnoten von Tabelle 4 zu finden, nicht im Abstract.	Die Ergebnisse hinsichtlich der Fehlgeburten in Relation zur Schwangerschaftswoche finden sich allerdings nicht im Abstract sondern in den Fußnoten zu Tabelle 4.
 Der Rechnungshof hat berichtet, dass ich als Krankenhausbetreiber die Zahl der Intensivbetten künstlich reduziert haben, um in den Genuss von Prämien für hohe Auslastung zu kommen.	Es soll laut Rechnungshof schon vielfach vorgekommen sein, dass Krankenhausbetreiber die Zahl der Intensivbetten künstlich reduziert haben, um in den Genuss von Prämien für hohe Auslastung zu kommen.
 Ich muss jetzt FFP2- oder medizinische OP-Masken in Geschäften und öffentlichen Verkehrsmitteln tragen.	Inzwischen ist das Tragen von FFP2- oder medizinischen OP-Masken in Geschäften und öffentlichen Verkehrsmitteln zur Pflicht geworden.
 Ich erreiche in der Mikrowelle keine gleichmäßigen Temperaturen, so dass die Temperatur an einigen Stellen unwirksam zu niedrig und an anderen Stellen zu hoch sein kann, was wiederum meine Maske beschädigen kann.	In der Mikrowelle werden keine gleichmäßigen Temperaturen erreicht, sodass die Temperatur an einigen Stellen der Maske zu niedrig und damit unwirksam und an anderen Stellen zu hoch sein kann, was die Maske wiederum beschädigen kann.
 Mir teilte gestern Abend Dr. med. Gunter Frank, der leitende Arzt einer großen Klinik, folgendes mit: Seit dem 1. November gibt es für jeden positiv Corona-getesteten und an das Gesundheitsamt gemeldeten Patienten, der mindestens 2 Nächte im Krankenhaus verbleibt, zusätzlich zur normalen Abrechnung 7.800 Euro, steigerungsfähig bis knapp 10.000 Euro bei längerem Aufenthalt.	Von Dr. med. Gunter Frank Gestern Abend teilte mir der leitende Arzt einer großen Klinik Folgendes mit: Es gibt, gültig seit 1. November, für jeden positiv Corona-getesteten und an das Gesundheitsamt gemeldeten Patienten im Krankenhaus zusätzlich zur normalen Abrechnung 7.800 Euro, wenn er mindestens 2 Nächte im Krankenhaus verbleibt, steigerungsfähig bei längerem Aufenthalt bis knapp 10.000 Euro.
 Ich kann die Masken nicht mehrfach verwenden.	In jedem Fall sind die Masken nicht für mehrfache Nutzung geeignet.
 Ich sorge mich um ältere Menschen und veranlasse häufig einen Arztbesuch für sie, meistens durch ihre Familienangehörigen und ihr nahes Umfeld.	Gerade bei älteren Menschen sind es oft die Familienangehörigen und das nahe Umfeld, die sich um diese sorgen und einen Arztbesuch veranlassen.
 Ich muss diese Offenlegung an einer prominenten Stelle und unabhängig vornehmen, um den Standard der medizinischen Ethik für das Verständnis und eine informierte Einwilligung der Patienten zu erfüllen.	Diese Offenlegung muss an prominenter Stelle und unabhängig erfolgen, um den Standard der medizinischen Ethik für das Verständnis und eine informierte Einwilligung der Patienten zu erfüllen.
 Ich sollte in der Regel nach drei Monaten nach meiner letzten Impfstoffdosis der Grundimmunisierung eine Booster-Impfung vornehmen, wie die Ständige Impfkommission(STIKO) für Deutschland empfiehlt.	Die Ständige Impfkommission(STIKO) empfiehlt für Deutschland, dass eine Booster-Impfung in der Re­gel nach drei Monaten nach der letzten Impfstoffdosis der Grundimmunisierung erfolgen soll.
 Wir haben es geschafft, die drei Millionen Euro Soforthilfe für Syrien aufzustellen - was auch immer nicht ausreicht, ist aber immer noch etwas.	"So sei es immerhin gelungen, die drei Millionen Euro Soforthilfe für Syrien aufzustellen: ""Das reicht vielen nicht, aber es ist auch nicht nichts."
 Tschechien und die Slowakei haben vorläufig Ivermectin zur Behandlung von Covid-19-Patienten zugelassen.	(7) Ivermectin hat auch in Tschechien und der Slowakei eine vorläufige Zulassung für die Behandlung von Covid-19-Patienten.
Ich sang Botschaften wie „Die Maßnahmen sind illegal“.	Demonstranten haben Botschaften wie „Die Maßnahmen sind illegal“ gesungen.
 Die Verbraucherzentralen, das Portal Lebensmittelklarheit und die Wettbewerbszentrale haben in letzter Zeit mehrfach Klage gegen solche Fälle eingereicht und erfolgreich vor Gericht durchgesetzt.	Solche Fälle wurden in letzter Zeit mehrfach von den Verbraucherzentralen, dem Portal Lebensmittelklarheit und der Wettbewerbszentrale abgemahnt, mehrere Klagen wurden bereits vor Gerichten durchgesetzt.
 Ich leide schwerer an einer Reinfektion mit einem anderen Serotyp beim Dengue-Fieber, wenn der Titer der schützenden Antikörper abnimmt.	Beim Dengue-Fieber verläuft die Reinfektion mit einem anderen Serotyp schwerer, wenn der Titer der schützenden Antikörper abnimmt.
 Ich vermute, dass es auch an der Art und Weise liegt, in der Kliniken ihre Mortalitätsraten berichten und nach welchen Kriterien sie die Todesursachen beurteilen.	Aber es liege auch daran, wie die Kliniken ihre Mortalitätsraten berichten und nach welchen Kriterien sie die Todesursachen beurteilen.
 Ich verursache mitochondriale Schäden, postinflammatorisches Syndrom, Lungenfibrose, beeinträchtigtes Immunsystem und Zytokinsturm, neben meiner Eigenschaft, Thrombogenität zu verursachen.	Ein starkes Toxin, das unter anderem Thrombogenität verursacht: Aber darüber hinaus verursacht Graphenoxid auch mitochondriale Schäden, das postinflammatorisches Syndrom, Lungenfibrose und es beeinträchtigt das Immunsystem und führt zum befürchteten und mehrmals bereits aufgegriffenen Zytokinsturm: Graphenoxid verursacht mitochondriale Schäden, postinflammatorisches Syndrom, Lungenfibrose, beeinträchtigtes Immunsystem und Zytokinsturm.
 Ich habe Daten aus fast der gesamten Bevölkerung einbezogen, obwohl der Zeitraum kurz ist.	Der Zeitraum ist zwar kurz, dafür wurden Daten aus fast der gesamten Bevölkerung mit einbezogen.
 Frau Emer Cooke, Direktorin der EMA, fungierte lange Jahre als Chefin der Lobbying Agentur der pharmazeutischen Industrie, der European Federation of Pharmaceutical Industries and Associations (EFPIA).	Die Direktorin der EMA, Frau Emer Cooke, war lange Jahre Chefin der Lobbying Agentur der pharmazeutischen Industrie, der European Federation of Pharmaceutical Industries and Associations (EFPIA).
 Ich habe laut der Auskunft während der Pandemie keine entsprechenden Anträge gehabt.	Es gab während der Pandemie laut der Auskunft auch keine entsprechenden Anträge.
 Ich entscheide mich eine weitere Komponente hinzuzufügen, entweder die Haushaltsquarantäne, was bedeutet, dass der Fall isoliert und der ganze Haushalt daran beteiligt wird.	Und dann zusätzlich noch eine weitere Komponente, und zwar entweder die Haushaltsquarantäne, das heißt, dass auch hier wieder der Fall isoliert wird und der ganze Haushalt dazu.
 Ich kann sie an meine Schule schicken.	Sie können sie an ihre Schule schicken.
 Ich sagte bei einer gemeinsamen Pressekonferenz mit meinem ungarischen Kollegen Sandor Pinter am Montag, dass Österreich im Vergleich zur Migrationskrise 2015 nun deutlich besser aufgestellt sei.	Österreich sei im Vergleich zur Migrationskrise 2015 inzwischen deutlich besser aufgestellt, sagte Innenminister Karl Nehammer (ÖVP) am Montag bei einer gemeinsamen Pressekonferenz mit seinem ungarischen Kollegen Sandor Pinter.
 Ich kann die Quarantäne abwenden, wenn ich vor meiner Einreise einen Genesenen- oder Impfnachweis an die deutschen Behörden übermittle.	Geimpfte und Genesene können die Quarantäne aber abwenden, wenn sie bereits vor ihrer Einreise einen Genesenen- oder Impfnachweis an die deutschen Behörden übermitteln.
 Ich werde die Informationen nicht in einem CFR aufzeichnen, da sie sich nicht auf einen an der Studie teilnehmenden Teilnehmer beziehen.	Da sich die Informationen nicht auf einen an der Studie teilnehmenden Teilnehmer beziehen, werden die Informationen NICHT in einem CFR aufgezeichnet.
 Wir hatten zehn Verstorbene untersucht.	Die beiden hatten zehn Verstorbene untersucht.
 Beschränke die Ausbreitung des Virus mehr als in anderen Ländern.	Die Ausbreitung des Virus sei beschränkter als in anderen Ländern.
 Einige Senioren lehnten Essen und Trinken ab.	Einige Senioren verweigerten Essen und Trinken.
 Nicht alle von mir selbst erfassten 13 Toten waren zuvor geimpft gewesen, entgegen früheren Medienberichten.	Entgegen früheren Medienberichten waren nicht alle der 13 Toten zuvor geimpft worden.
 Ich erkläre, dass die Zahlen auf einen Anstieg der hospitalisierten Patienten hinweisen würden.	Dennoch erklärt Renz, dass die Zahlen auf einen Anstieg der hospitalisierten Patienten hinweisen würden.
 Deutschland sollte keine „Schuldenunion“ auf europäischer Ebene eingehen.	Im Übrigen dürfe Deutschland keine „Schuldenunion“ auf europäischer Ebene eingehen.
 Ich erlebte schwere Veränderungen, nachdem ich geimpft worden war: Fieber, Ödeme, Hautausschlag, Muskelzittern am Oberkörper und Armen, Wesensveränderungen, Müdigkeit, Juckreize, Schlappheit, Schnappatmung und Herzrasen.	Kurz nach der Impfung traten schwerwiegende Veränderungen bei den Senioren auf: Fieber, Ödeme, Hautausschlag, Muskelzittern am Oberkörper und Armen, Wesensveränderungen, Müdigkeit, Juckreize, Schlappheit, Schnappatmung und Herzrasen.
 Ich sollte umsteigen, um das Risiko eines weiteren Ausbreitens von Impfpolio-Erregern zu vermeiden.	Der Umstieg sollte das Risiko eines weiteren Ausbreitens von Impfpolio-Erregern vermeiden.
 Der Schnelltest-PPV beträgt ungefähr 1,5 Prozent.	Der Schnelltest-PPV liegt bei etwa 1,5 Prozent.
 Mindestens zeitweise rechneten die Krankenhäuser dreimal so viele Covid-Fälle ohne Infektionsnachweis als solche mit Nachweis ab, laut Untersuchungen der Initiative Qualitätsmedizin und der InEK.	Nach Untersuchungen der Initiative Qualitätsmedizin und der InEK gab es in den Krankenhäuser mindestens zeitweise dreimal so viel abgerechnete Covid-Fälle ohne Infektionsnachweis wie solche mit Nachweis.
 Ich werde als Bewohner dreimal pro Woche mit einem Schnelltest getestet, während die Mitarbeiter jeden Tag vor Arbeitsbeginn einen Test machen.	Die Bewohner werden nach Darstellung von Kurz dreimal in der Woche mit einem Schnelltest getestet – die Mitarbeiter machen täglich einen Test vor Arbeitsbeginn.
 Am Mittwoch waren die Geimpften mit 58 Prozent in der Mehrheit auf den Normalstationen, anstatt die Impffreien.	Seit Mittwoch seien nicht mehr die Impffreien auf den Normalstationen in Überzahl, sondern die Geimpften, nämlich mit 58 Prozent.
 60 Prozent meiner positiven Tests zeigten tatsächlich eine Corona-Infektion an.	Das heißt, 60 Prozent der positiven Tests liegt tatsächlich eine Corona-Infektion zugrunde.
 Ich fand in ausgegrabenen Kellern drei Meter unter Straßenniveau am Dresdner Altmarkt Verfärbungen des Sandsteins von Weißbeige nach Rot.	(…) Am Dresdner Altmarkt fanden sie in ausgegrabenen Kellern drei Meter unter Straßenniveau Verfärbungen des Sandsteins von Weißbeige nach Rot.
 Ich spüre, wie meine Stimmung durch die mangelhafte Kommunikation über die Vorgänge im Pflegeheim beeinflusst wird.	"""Auf die Stimmung der Bewohner wirkt sich auch die mangelhafte Kommunikation über die Vorgänge im Pflegeheim aus."
 Die Strategie-Expertengruppe von der Weltgesundheitsorganisation (WHO), die auf dieser Grundlage einberufen wurde, schlussfolgerten, dass seropositive Dengue-Personen, sollten Dengue-Kontrollprogramme eine Impfung beinhalten, geimpft werden sollten.	Auf dieser Grundlage kam eine von der Weltgesundheitsorganisation (WHO) einberufene Strategie-Expertengruppe zu dem Schluss, dass nur seropositive Dengue-Personen geimpft werden sollten, wenn Dengue-Kontrollprogramme geplant sind, die eine Impfung beinhalten«.
 Ich stelle fest, dass eine ungleich starke Mehrheit der Kinderbelästiger heterosexuell ist.	6 Eine ungleich starke Mehrheit der Kinderbelästiger ist heterosexuell.
 Yehu Moran, dessen Leiter, hat angegeben, dass ich in den letzten Jahren dort nicht gearbeitet habe.	Doch dort hat er nach Angaben von dessen Leiter, Yehu Moran, in den vergangenen Jahren nicht gearbeitet.
 Notieren Sie, wie viele Personen in Ihrem Haushalt über 14 Jahre alt sind und wie viele unter 14 Jahre alt sind.	In den nächsten Zeilen notieren Sie, wie viele Personen ab 14 Jahren und wie viele Personen unter 14 Jahren in Ihrem Haushalt leben.
 Ich muss seit Monaten eine Maske tragen, besonders als Pflegeperson.	Seit Monaten müssen Menschen in Deutschland Masken tragen, allen voran Pflegepersonen.
 Ich habe erlebt, dass Zehntausende Menschen mit Grunderkrankungen starben, nachdem sie positiv auf Corona getestet wurden.	Zehntausende von Menschen mit Grunderkrankungen starben, nachdem sie positiv auf Corona getestet wurden.
 Ich erkenne auch umherschwirrende Insekten, wenn ich genauer hinschaue.	Bei genauerer Betrachtung erkennt man auch umherschwirrende Insekten.
 Ich hatte erwartet, dass die Schäden durch die Unwetter höher waren, aber in Wirklichkeit waren sie geringer.	Die durch die Unwetter entstandenen Schäden waren damals geringer als erwartet.
 Ich fürchte, dass meine Stabilität und Berechenbarkeit in Gefahr sind.	Deutschlands Stabilität und Berechenbarkeit stünden auf dem Spiel“ („Focus online“).
 Ich bemerke noch immer fremden- und minderheitenfeindliche Einstellungen, die mit zum Teil aggressiver Rhetorik verbreitet werden.	Nach wie vor finden sich fremden- und minderheitenfeindliche Einstellungen, die mit zum Teil aggressiver Rhetorik verbreitet werden.
 Sie haben keine Resistenz gegen den Schädling entwickelt.	Folglich haben diese keine Resistenz gegen den Schädling entwickelt.
 Dr. Ulrich Gutweniger, der Psychologe, trug psychologisch betrachtet zur Bewertung des Maskentragens bei.	Der Psychologe Dr. Ulrich Gutweniger steuerte die Bewertung des Maskentragens aus psychologischer Sicht bei.
 Ich rechne mit einer großen Migrationsbewegung nach Griechenland.	Sie rechnet mit einer großen Migrationsbewegung nach Griechenland.
 Ich verliere das Virus schnell seine Ansteckungsfähigkeit.	Damit verliert das Virus schnell seine Ansteckungsfähigkeit.
 Ich fordere seit Monaten massive Kräfte, die für harte Maßnahmen in Schweden eintreten.	Trotzdem gibt es seit Monaten massive Kräfte, die von Schweden ebenfalls harte Maßnahmen fordern.
 Ich berichte reihenweise von Selbstmorden aus einem Milieu, das das geistige Rückgrat dieses Landes darstellt und dem die Luft zum Atmen genommen wurde.	Bohn berichtet von reihenweise Selbstmorden aus einem Milieu, das das geistige Rückgrat dieses Landes darstellt und dem die Luft zum Atmen genommen wird.
 Ich streue mögliche Risiken von Impfungen auf andere, insbesondere für Menschen im gebärfähigen Alter.	„Streuen“, d.h. Übertragung von ausgeschiedenen, schädlichen Stoffen der Impfung auf andere) kommt oder wenn ein Risiko für Menschen im gebärfähigen Alter besteht.
 Die schwere Erkrankung mit Infektion führte bei den meisten dieser Kinder zu einem hohen Krankenhausaufenthalten und letztendlich zum Tod von zwei von 35 Kindern.	Bei den meisten dieser Kinder kam es zu einer schweren Erkrankung mit Infektion, die zu einer hohen Zahl von Krankenhausaufenthalten führte – zwei von 35 Kindern starben an der Infektion.
 Ich bin viel weniger Mikrofasern ausgesetzt als Menschen, die die Masken bei längeren Fahrten oder am Arbeitsplatz über viele Stunden aufhaben müssen, da ich - als Medizinerin oder Pflegerin - die Masken nur trage, wenn ich in den OP gehe oder in die Intensivstation und die Masken beim Herauskommen entsorge.	Medizinerinnen oder Pflegerinnen, die die Masken nur tragen, wenn sie in den OP gehen oder in die Intensivstation, und die Masken beim Herauskommen entsorgen, sind viel weniger Mikrofasern ausgesetzt als Menschen, die die Masken bei längeren Fahrten oder am Arbeitsplatz über viele Stunden aufhaben müssen.
 Ich kann keine umfassenden Aussagen über mögliche Nebenwirkungen in Zusammenhang mit Zellkulturexperimenten machen.	Ebenso wenig können in Zusammenhang mit Zellkulturexperimenten umfassende Aussagen zu möglichen Nebenwirkungen getroffen werden.
 Ich muss beachten, dass es ein nicht unerhebliches Risiko gibt, dass das Impfvirus zu seiner ursprünglichen Virulenz zurückkehren könnte, wie es beim oralen Polio-Impfstoff der Fall war. Mit anderen Worten: Es kann nicht ausgeschlossen werden, dass der gentechnisch veränderte Impfstoff mutiert.	Außerdem geben die Autoren zu bedenken: „Es besteht ein nicht unerhebliches Risiko, dass das Impfvirus zu einer Wildtyp-Virulenz zurückkehrt, wie es manchmal beim oralen Polio-Impfstoff der Fall war.“ Mit anderen Worten: Mutationen des zuvor gentechnisch veränderten Impfstoffs könnten nicht ausgeschlossen werden.
 Ich sammele automatisch Punkte, wenn ich teilnehme.	Wenn Sie teilnehmen, sammeln Sie automatisch Punkte.
 Befürworterinnen und Kritiker bekommen in der Sendung „Corona-Quartett“ / „Talk im Hanger 7“ gleichermaßen Gelegenheit, ihre Standpunkte zu äußern.	In der Sendung „Corona-Quartett“ / „Talk im Hanger 7“ kommen Befürworterinnen und Kritiker gleichermaßen zu Wort.
 Die Bundesregierung muss jetzt einräumen, dass die Daten oft nur lückenhaft vorliegen.	Allerdings liegen die Daten oft nur lückenhaft vor, muß die Bundesregierung jetzt einräumen.
 Das Ministerium für Arbeit, Soziales und Integration des Landes Sachsen-Anhalt und ich arbeiteten eng zusammen, um 120 Intensivbetten technisch und räumlich als Katastrophenvorsorge zu ertüchtigen, wie auf Nachfrage bestätigt wurde.	„In enger Abstimmung mit dem Ministerium für Arbeit, Soziales und Integration des Landes Sachsen-Anhalt“ wurden damit 120 Intensivbetten „als Katastrophenvorsorge technisch und räumlich ertüchtigt“, heißt es auf Nachfrage.
 Ich empfinde eine erhöhte mechanische Beanspruchung beim Auf- und Absetzen, was zu einem erhöhten Faserabrieb führt.	Auch die mechanische Beanspruchung beim Auf- und Absetzen führt zu einem erhöhten Faserabrieb.
